Log file open, 02/06/23 12:47:29
[2023.02.06-12.47.39:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.02.06-12.47.39:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.02.06-12.47.39:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.02.06-12.47.39:247][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.02.06-12.47.39:264][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.02.06-12.47.39:271][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.02.06-12.47.39:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.02.06-12.47.39:345][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.02.06-12.47.39:352][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.02.06-12.47.39:360][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.02.06-12.47.39:364][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.02.06-12.47.39:370][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.02.06-12.47.39:379][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.02.06-12.47.39:385][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.02.06-12.47.39:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.02.06-12.47.39:399][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.02.06-12.47.39:406][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.02.06-12.47.39:414][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.02.06-12.47.39:421][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.02.06-12.47.39:429][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.02.06-12.47.39:433][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.02.06-12.47.39:438][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.02.06-12.47.39:440][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.02.06-12.47.39:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.02.06-12.47.39:448][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.02.06-12.47.39:451][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.02.06-12.47.39:455][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.02.06-12.47.39:458][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.02.06-12.47.39:462][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.02.06-12.47.39:467][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.02.06-12.47.39:469][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.02.06-12.47.39:472][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.02.06-12.47.39:477][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.02.06-12.47.39:480][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.02.06-12.47.39:483][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.02.06-12.47.39:488][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.02.06-12.47.39:493][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.02.06-12.47.39:497][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.02.06-12.47.39:503][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.02.06-12.47.39:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.02.06-12.47.39:512][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.02.06-12.47.39:519][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.02.06-12.47.39:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.02.06-12.47.39:532][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.02.06-12.47.39:537][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.02.06-12.47.39:544][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.02.06-12.47.39:549][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.02.06-12.47.39:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.02.06-12.47.39:555][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.02.06-12.47.39:557][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.02.06-12.47.39:560][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.02.06-12.47.39:563][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.02.06-12.47.39:566][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.02.06-12.47.39:568][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.02.06-12.47.39:571][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.02.06-12.47.39:574][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.02.06-12.47.39:577][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.02.06-12.47.39:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.02.06-12.47.39:582][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.02.06-12.47.39:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.02.06-12.47.39:588][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.02.06-12.47.39:591][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.02.06-12.47.39:594][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.02.06-12.47.39:596][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.02.06-12.47.39:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.02.06-12.47.39:602][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.02.06-12.47.39:605][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.02.06-12.47.39:607][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.02.06-12.47.39:610][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.02.06-12.47.39:613][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.02.06-12.47.39:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.02.06-12.47.39:618][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2023.02.06-12.47.39:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2023.02.06-12.47.39:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.02.06-12.47.39:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.02.06-12.47.39:629][  0]LogTexture: Default maximum texture size for cubemaps generated from long-lat sources has been changed from 512 to unlimited. In order to preserve old behavior for '/Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight', its maximum texture size has been explicitly set to 512.
[2023.02.06-12.47.39:665][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.06-12.47.40:448][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.218018 seconds
[2023.02.06-12.47.40:448][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.02.06-12.47.40:743][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight
[2023.02.06-12.47.40:744][  0]LogSavePackage: Moving '../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Saved/HDRI_Epic_Courtyard_Daylight22CB16C04535F64A05215B8A023AE4D8.tmp' to '../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset'
[2023.02.06-12.47.40:758][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 1.09 sec
[2023.02.06-12.47.40:758][  0]LogFeaturePack: Inserted 1 feature packs
[2023.02.06-12.47.40:758][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.06-12.47.40:759][  0]LightingResults: New page: Lighting Build
[2023.02.06-12.47.40:764][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.06-12.47.40:764][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-12.47.40:764][  0]MapCheck: New page: Map Check
[2023.02.06-12.47.40:764][  0]LightingResults: New page: Lighting Build
[2023.02.06-12.47.40:770][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-12.47.40:775][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.06-12.47.40:780][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2023.02.06-12.47.40:780][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-12.47.40:782][  0]LogTurnkeySupport: Turnkey Device: Win64@AV_JOSH: (Name=AV_JOSH, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.06-12.47.40:783][  0]LogAIModule: Creating AISystem for world Untitled_1
[2023.02.06-12.47.40:783][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.06-12.47.40:783][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.06-12.47.40:783][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.06-12.47.40:981][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2023.02.06-12.47.40:981][  0]LogWorldPartition: Display: WorldPartition initialize took 197 ms
[2023.02.06-12.47.41:339][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.06-12.47.41:442][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2023.02.06-12.47.41:442][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.06-12.47.41:452][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 9.898ms to complete.
[2023.02.06-12.47.41:452][  0]LogFileHelpers: Loading map 'OpenWorld' took 0.694
[2023.02.06-12.47.41:461][  0]LogUnrealEdMisc: Total Editor Startup Time, took 12.853
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: ================================================
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
